way_id,node_id,way_index,lon,lat,ele,name,node_type,tags_json,geometry
1227691461,4210082383,6,121.5554048,25.1691196,,,,{},POINT (121.5554048 25.1691196)
1227691461,11384242769,7,121.5554317,25.1691515,,,,{},POINT (121.5554317 25.1691515)
1227691461,274940037,8,121.5554691,25.1691899,,,,{},POINT (121.5554691 25.1691899)
1227691461,4210082387,9,121.5554757,25.1692281,,,,{},POINT (121.5554757 25.1692281)
1227691464,4210082340,0,121.5558755,25.1682492,,,,{},POINT (121.5558755 25.1682492)
1227691464,4210082341,1,121.555875,25.1682674,,,,{},POINT (121.555875 25.1682674)
1227691464,11384470334,2,121.5558865,25.1682837,,,,{},POINT (121.5558865 25.1682837)
1227691464,4210082343,3,121.555916,25.168286,,,,{},POINT (121.555916 25.168286)
1227691464,4210082344,4,121.555934,25.1682989,,,,{},POINT (121.555934 25.1682989)
1227691464,11384242780,5,121.5559463,25.168315,,,,{},POINT (121.5559463 25.168315)
1227691464,11384242781,6,121.5559462,25.1683206,,,,{},POINT (121.5559462 25.1683206)
1227691464,12054591040,7,121.5559383,25.1683426,,,,{},POINT (121.5559383 25.1683426)
1227691464,4210082348,8,121.5559314,25.1683716,,,,{},POINT (121.5559314 25.1683716)
1227691464,274939504,9,121.5558992,25.1684146,,,,{},POINT (121.5558992 25.1684146)
1227691464,4210082349,10,121.5558639,25.1684263,,,,{},POINT (121.5558639 25.1684263)
1227691464,2391869969,11,121.5558515,25.1684183,,,,{},POINT (121.5558515 25.1684183)
1227691464,11384470333,12,121.555835,25.1683887,,,,{},POINT (121.555835 25.1683887)
1227691464,4210082351,13,121.555839,25.1683687,,,,{},POINT (121.555839 25.1683687)
1227691464,4210082352,14,121.5558231,25.168368,,,,{},POINT (121.5558231 25.168368)
1227691464,2391869968,15,121.5557934,25.1683672,,,,{},POINT (121.5557934 25.1683672)
1227691464,4210082354,16,121.5557661,25.1683593,,,,{},POINT (121.5557661 25.1683593)
1227691464,274939507,17,121.5557394,25.1683827,,,,{},POINT (121.5557394 25.1683827)
1227691464,11384242779,18,121.5557085,25.1683817,,,,{},POINT (121.5557085 25.1683817)
1227691464,4210082356,19,121.5556869,25.1683889,,,,{},POINT (121.5556869 25.1683889)
1227691464,4210082357,20,121.5556348,25.1684219,,,,{},POINT (121.5556348 25.1684219)
1227691464,11384470332,21,121.5555985,25.1684645,,,,{},POINT (121.5555985 25.1684645)
1227691464,4210082358,22,121.5555973,25.168481,,,,{},POINT (121.5555973 25.168481)
1227691464,4210082359,23,121.5556207,25.1684756,,,,{},POINT (121.5556207 25.1684756)
1227691464,4210082361,24,121.5556388,25.1684814,,,,{},POINT (121.5556388 25.1684814)
1227691464,4210082365,25,121.5556423,25.1684976,,,,{},POINT (121.5556423 25.1684976)
1227691464,11384242777,26,121.55562,25.1685384,,,,{},POINT (121.55562 25.1685384)
1227691464,11384242812,27,121.5556128,25.1685637,,,,{},POINT (121.5556128 25.1685637)
1227691464,11384242776,28,121.5556161,25.1685814,,,,{},POINT (121.5556161 25.1685814)
1227691464,4210082368,29,121.5556094,25.1685909,,,,{},POINT (121.5556094 25.1685909)
1227691464,274939500,30,121.5555931,25.1685952,,,,{},POINT (121.5555931 25.1685952)
1227705221,675814707,0,121.5631263,25.1658033,,,,{},POINT (121.5631263 25.1658033)
1227705221,675814706,1,121.5630698,25.1657707,,,,{},POINT (121.5630698 25.1657707)
1227705221,4210120209,2,121.5630336,25.1657556,,,,{},POINT (121.5630336 25.1657556)
1227705221,4210120208,3,121.5629699,25.1657495,,,,{},POINT (121.5629699 25.1657495)
1227705221,4210120207,4,121.5629463,25.165741,,,,{},POINT (121.5629463 25.165741)
1227705222,11384865721,0,121.563309,25.1661728,,,,{},POINT (121.563309 25.1661728)
1227705222,5594142817,1,121.5633121,25.1661623,,七星山冷水坑登山口,trailhead,"{""highway"": ""trailhead"", ""name"": ""七星山冷水坑登山口"", ""name:zh"": ""七星山冷水坑登山口""}",POINT (121.5633121 25.1661623)
1227705222,1491989120,2,121.5633226,25.1661329,,,,{},POINT (121.5633226 25.1661329)
1227705222,4210120213,3,121.5633224,25.1660908,,,,{},POINT (121.5633224 25.1660908)
1227705222,4210120212,4,121.5632993,25.166039,,,,{},POINT (121.5632993 25.166039)
1227705222,12054721014,5,121.5632828,25.1660006,,,,{},POINT (121.5632828 25.1660006)
1227705222,4210120211,6,121.563259,25.1659587,,,,{},POINT (121.563259 25.1659587)
1227705217,675814652,0,121.5614667,25.1661434,,,,{},POINT (121.5614667 25.1661434)
1227705217,4210120171,1,121.5614626,25.1661223,,,,{},POINT (121.5614626 25.1661223)
1227705217,675814650,2,121.561459,25.1660982,,,,{},POINT (121.561459 25.1660982)
1227705217,11384865706,3,121.561443,25.1660716,,,,{},POINT (121.561443 25.1660716)
1227705217,11384865695,4,121.561396,25.1660383,,,,{},POINT (121.561396 25.1660383)
1227705217,4210120170,5,121.5613837,25.1660256,,,,{},POINT (121.5613837 25.1660256)
1227705217,4210120169,6,121.5613732,25.1660021,,,,{},POINT (121.5613732 25.1660021)
1227705217,11384865694,7,121.5613699,25.1659839,,,,{},POINT (121.5613699 25.1659839)
1227705217,4210120168,8,121.5613833,25.1659612,,,,{},POINT (121.5613833 25.1659612)
1227705217,4210120167,9,121.5613917,25.1659413,,,,{},POINT (121.5613917 25.1659413)
1227705217,675814647,10,121.5614029,25.1658991,,,,{},POINT (121.5614029 25.1658991)
1227705217,4210120164,11,121.561428,25.1658803,,,,{},POINT (121.561428 25.1658803)
1227705217,12054720945,12,121.5614391,25.1658631,,,,{},POINT (121.5614391 25.1658631)
1227705217,675814644,13,121.5614374,25.1658438,,,,{},POINT (121.5614374 25.1658438)
1227705217,4210120163,14,121.5614197,25.1658124,,,,{},POINT (121.5614197 25.1658124)
1227705217,4210120162,15,121.5614007,25.1657791,,,,{},POINT (121.5614007 25.1657791)
1227705217,4210120161,16,121.5614052,25.1657488,,,,{},POINT (121.5614052 25.1657488)
1227705217,675814642,17,121.5614019,25.1657096,,,,{},POINT (121.5614019 25.1657096)
1227705217,4210120159,18,121.5613853,25.1656729,,,,{},POINT (121.5613853 25.1656729)
1227705217,11384865693,19,121.5613473,25.1656477,,,,{},POINT (121.5613473 25.1656477)
1227705217,4210120160,20,121.5612881,25.1656178,,,,{},POINT (121.5612881 25.1656178)
1227705217,2391869955,21,121.5612497,25.165595,,,,{},POINT (121.5612497 25.165595)
1227705217,4210120158,22,121.5612441,25.1655581,,,,{},POINT (121.5612441 25.1655581)
1227705217,675814639,23,121.5612285,25.1655237,,,,{},POINT (121.5612285 25.1655237)
1227705217,675814637,24,121.5611701,25.165495,,,,{},POINT (121.5611701 25.165495)
1227705217,4210120157,25,121.5611324,25.1654565,,,,{},POINT (121.5611324 25.1654565)
1227705217,675814634,26,121.5610525,25.1653997,,,,{},POINT (121.5610525 25.1653997)
1227705217,4210120156,27,121.5609632,25.1653442,,,,{},POINT (121.5609632 25.1653442)
1227705217,4210120155,28,121.560872,25.1652529,,,,{},POINT (121.560872 25.1652529)
1227705217,675814629,29,121.5608051,25.1652011,,,,{},POINT (121.5608051 25.1652011)
1227705217,4210120153,30,121.560741,25.1651647,,,,{},POINT (121.560741 25.1651647)
1227705217,4210120152,31,121.560658,25.1650994,,,,{},POINT (121.560658 25.1650994)
1227705217,675814627,32,121.5605377,25.1650554,,,,{},POINT (121.5605377 25.1650554)
1227705217,4210120150,33,121.5603985,25.1650173,,,,{},POINT (121.5603985 25.1650173)
1227705217,675814625,34,121.5603593,25.1650168,,,,{},POINT (121.5603593 25.1650168)
1227705217,11384865705,35,121.5602406,25.1650156,,,,{},POINT (121.5602406 25.1650156)
1227705217,11384865692,36,121.5601441,25.1650299,,,,{},POINT (121.5601441 25.1650299)
1227705217,2391869945,37,121.5601138,25.1650255,,,,{},POINT (121.5601138 25.1650255)
421201235,274940053,0,121.5555285,25.1695035,,,,{},POINT (121.5555285 25.1695035)
421201235,11384637024,1,121.5554819,25.1695197,,,,{},POINT (121.5554819 25.1695197)
421201235,4210082402,2,121.5554702,25.1695197,,,,{},POINT (121.5554702 25.1695197)
421201235,274940008,3,121.5554471,25.1694973,,,,{},POINT (121.5554471 25.1694973)
421201235,4210082403,4,121.5553822,25.1695085,,,,{},POINT (121.5553822 25.1695085)
421201235,274939998,5,121.5553518,25.1695018,,,,{},POINT (121.5553518 25.1695018)
421201235,4210082404,6,121.555299,25.1695411,,,,{},POINT (121.555299 25.1695411)
421201235,274940027,7,121.5552799,25.1695506,,,,{},POINT (121.5552799 25.1695506)
421201235,11383043797,8,121.5552253,25.1695494,,,,{},POINT (121.5552253 25.1695494)
421201235,12054591034,9,121.5551876,25.1695564,,,,{},POINT (121.5551876 25.1695564)
421201235,11383043796,10,121.5551371,25.1695603,,,,{},POINT (121.5551371 25.1695603)
421201235,4210082406,11,121.5551171,25.1695978,,,,{},POINT (121.5551171 25.1695978)
421201235,4210082407,12,121.5551004,25.1696093,,,,{},POINT (121.5551004 25.1696093)
421201235,4210082408,13,121.5550443,25.1696339,,,,{},POINT (121.5550443 25.1696339)
421201235,4210082409,14,121.5549943,25.1696783,,,,{},POINT (121.5549943 25.1696783)
421201235,274940018,15,121.554948,25.1696903,,,,{},POINT (121.554948 25.1696903)
421201235,4210082412,16,121.5549022,25.1697045,,,,{},POINT (121.5549022 25.1697045)
421201235,697170287,17,121.5548767,25.1697056,,,,{},POINT (121.5548767 25.1697056)
421201235,4210082415,18,121.5548426,25.1696941,,,,{},POINT (121.5548426 25.1696941)
421201235,12054591028,19,121.5548099,25.1696761,,,,{},POINT (121.5548099 25.1696761)
421201235,12054591029,20,121.5547827,25.1696679,,,,{},POINT (121.5547827 25.1696679)
421201235,12054591030,21,121.5547413,25.1696767,,,,{},POINT (121.5547413 25.1696767)
421201235,12054591033,22,121.5547095,25.1696828,,,,{},POINT (121.5547095 25.1696828)
421201235,12054591031,23,121.5546542,25.1696576,,,,{},POINT (121.5546542 25.1696576)
421201235,12054591032,24,121.5546315,25.1696583,,,,{},POINT (121.5546315 25.1696583)
421201235,274939970,25,121.5546106,25.1696748,,,,{},POINT (121.5546106 25.1696748)
1227684066,12054591027,0,121.5544976,25.1697494,,,,{},POINT (121.5544976 25.1697494)
1227684066,4210082419,1,121.5544712,25.1697876,,,,{},POINT (121.5544712 25.1697876)
1227684066,2391869976,2,121.5544456,25.169809,,,,{},POINT (121.5544456 25.169809)
1227684066,675814743,3,121.5543847,25.1698343,,,,{},POINT (121.5543847 25.1698343)
1227691466,11384470363,0,121.556526,25.1666601,,,,{},POINT (121.556526 25.1666601)
1227691466,12054591049,1,121.5565428,25.1666733,,,,{},POINT (121.5565428 25.1666733)
1227691466,12054591050,2,121.5565652,25.1667097,,,,{},POINT (121.5565652 25.1667097)
1227691466,4210082184,3,121.5566127,25.1667451,,,,{},POINT (121.5566127 25.1667451)
1227691466,11384470361,4,121.5566298,25.1667702,,,,{},POINT (121.5566298 25.1667702)
1227691466,2391869959,5,121.5566443,25.1668003,,,,{},POINT (121.5566443 25.1668003)
1227691466,11384470362,6,121.5566636,25.1668334,,,,{},POINT (121.5566636 25.1668334)
1227691466,4210082185,7,121.5566696,25.1668686,,,,{},POINT (121.5566696 25.1668686)
1227691466,11384470360,8,121.5566665,25.1669146,,,,{},POINT (121.5566665 25.1669146)
1227691466,274939624,9,121.5566624,25.1669356,,,,{},POINT (121.5566624 25.1669356)
1227705219,675814694,0,121.5624616,25.1662107,,,,{},POINT (121.5624616 25.1662107)
1227705219,4210120194,1,121.562408,25.1662266,,,,{},POINT (121.562408 25.1662266)
1227705219,4210120193,2,121.5623295,25.1662286,,,,{},POINT (121.5623295 25.1662286)
1227705219,675814683,3,121.5622478,25.1662586,,,,{},POINT (121.5622478 25.1662586)
1227705219,675814655,4,121.5622298,25.1662599,,,,{},POINT (121.5622298 25.1662599)
1227705219,675814653,5,121.5622187,25.1662256,,,,{},POINT (121.5622187 25.1662256)
1227705219,12054720943,6,121.5622086,25.1662142,,,,{},POINT (121.5622086 25.1662142)
1227705219,12054720944,7,121.5621959,25.16621,,,,{},POINT (121.5621959 25.16621)
1227705219,4210120191,8,121.5621789,25.1662144,,,,{},POINT (121.5621789 25.1662144)
1227705219,4210120192,9,121.5621686,25.1662319,,,,{},POINT (121.5621686 25.1662319)
1227705219,675814680,10,121.5621598,25.1662502,,,,{},POINT (121.5621598 25.1662502)
1227705219,4210120188,11,121.5621264,25.1662786,,,,{},POINT (121.5621264 25.1662786)
1227705219,4210120186,12,121.5621015,25.1663079,,,,{},POINT (121.5621015 25.1663079)
1227705219,4210120187,13,121.5620696,25.1663464,,,,{},POINT (121.5620696 25.1663464)
1227705219,675814679,14,121.5620354,25.1663651,,,,{},POINT (121.5620354 25.1663651)
1227705219,675814675,15,121.5619914,25.1663589,,,,{},POINT (121.5619914 25.1663589)
1227705219,4210120185,16,121.5619455,25.1663548,,,,{},POINT (121.5619455 25.1663548)
1227705219,4210120184,17,121.5619221,25.1663468,,,,{},POINT (121.5619221 25.1663468)
1227705219,675814674,18,121.5618853,25.1663177,,,,{},POINT (121.5618853 25.1663177)
1227705219,4210120183,19,121.5618049,25.166293,,,,{},POINT (121.5618049 25.166293)
1227705219,675814672,20,121.5617548,25.1662956,,,,{},POINT (121.5617548 25.1662956)
1227705219,4210120181,21,121.5617324,25.1663012,,,,{},POINT (121.5617324 25.1663012)
1227705219,4210120180,22,121.5617149,25.1663293,,,,{},POINT (121.5617149 25.1663293)
720961391,2391869940,0,121.5593135,25.1649592,,,,{},POINT (121.5593135 25.1649592)
720961391,11384865687,1,121.559217,25.1649768,,,,{},POINT (121.559217 25.1649768)
720961391,675814616,2,121.5591419,25.1650155,,,,{},POINT (121.5591419 25.1650155)
720961391,675814613,3,121.5590644,25.1650699,,,,{},POINT (121.5590644 25.1650699)
720961391,4210120139,4,121.5590418,25.1651146,,,,{},POINT (121.5590418 25.1651146)
720961391,675814611,5,121.5590246,25.1651782,,,,{},POINT (121.5590246 25.1651782)
720961391,4210120138,6,121.5590132,25.1652171,,,,{},POINT (121.5590132 25.1652171)
720961391,1491989087,7,121.5590018,25.1652446,,,,{},POINT (121.5590018 25.1652446)
1227705218,4210120180,0,121.5617149,25.1663293,,,,{},POINT (121.5617149 25.1663293)
1227705218,675814669,1,121.5616709,25.1663977,,,,{},POINT (121.5616709 25.1663977)
1227705218,4210120179,2,121.5616711,25.1664154,,,,{},POINT (121.5616711 25.1664154)
1227705218,675814668,3,121.5616798,25.1664586,,,,{},POINT (121.5616798 25.1664586)
1227705218,11384865700,4,121.5616767,25.1664869,,,,{},POINT (121.5616767 25.1664869)
1227705218,11384865699,5,121.5616695,25.1665057,,,,{},POINT (121.5616695 25.1665057)
1227705218,675814666,6,121.5616439,25.1665339,,,,{},POINT (121.5616439 25.1665339)
1227705218,4210120178,7,121.5616261,25.1665361,,,,{},POINT (121.5616261 25.1665361)
1227705218,11384865710,8,121.5616045,25.1665394,,,,{},POINT (121.5616045 25.1665394)
1227705218,11384865697,9,121.5615919,25.1665305,,,,{},POINT (121.5615919 25.1665305)
1227705218,675814663,10,121.5615688,25.1665113,,,,{},POINT (121.5615688 25.1665113)
1227705218,675814661,11,121.561566,25.166498,,,,{},POINT (121.561566 25.166498)
1227705218,4210120176,12,121.5615695,25.1664634,,,,{},POINT (121.5615695 25.1664634)
1227705218,4210120175,13,121.5615722,25.1664467,,,,{},POINT (121.5615722 25.1664467)
1227705218,675814660,14,121.5615536,25.1664232,,,,{},POINT (121.5615536 25.1664232)
1227705218,11384865709,15,121.5615458,25.1663898,,,,{},POINT (121.5615458 25.1663898)
1227705218,11384865708,16,121.5615306,25.1663721,,,,{},POINT (121.5615306 25.1663721)
1227705218,675814658,17,121.5614961,25.166339,,,,{},POINT (121.5614961 25.166339)
1227705218,11384865707,18,121.5614639,25.1663224,,,,{},POINT (121.5614639 25.1663224)
1227705218,4210120174,19,121.5614532,25.1663024,,,,{},POINT (121.5614532 25.1663024)
1227705218,675814656,20,121.5614389,25.166272,,,,{},POINT (121.5614389 25.166272)
1227705218,4210120173,21,121.5614349,25.1662516,,,,{},POINT (121.5614349 25.1662516)
1227705218,4210120172,22,121.5614476,25.1662169,,,,{},POINT (121.5614476 25.1662169)
1227705218,11384865696,23,121.5614617,25.1661661,,,,{},POINT (121.5614617 25.1661661)
1227705218,675814652,24,121.5614667,25.1661434,,,,{},POINT (121.5614667 25.1661434)
689317162,4210120211,0,121.563259,25.1659587,,,,{},POINT (121.563259 25.1659587)
689317162,675814709,1,121.5632059,25.1659022,,,,{},POINT (121.5632059 25.1659022)
689317162,4210120210,2,121.5631884,25.1658673,,,,{},POINT (121.5631884 25.1658673)
689317162,675814707,3,121.5631263,25.1658033,,,,{},POINT (121.5631263 25.1658033)
