activity_id,event_id,event_type,event_subtype,semantic_event_type_candidate,semantic_recovery_interpretation,start_elapsed_sec,end_elapsed_sec,duration_sec,start_route_dist_m,end_route_dist_m,on_route_ratio,off_route_ratio,max_offset_m,confidence,event_role,excluded_from_chain,terminal_artifact,route_issue_event,off_route_event,navigation_uncertainty_event,rejoin_candidate_event,source_file
3_1,7,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,4325.0,4350.0,25.0,2814.0,2814.0,1.0,0.0,8.233933615836232,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\3_1\qixing_lengshuikeng_3_1_ib3c_behavior_events.csv
3_1,8,terminal_artifact,endpoint_artifact,terminal_artifact,terminal_artifact,5806.0,7858.0,2052.0,4187.392949094119,,0.0120948234155781,0.987905176584422,118.1717375361242,0.9,TERMINAL_ARTIFACT_EXCLUDED,True,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\3_1\qixing_lengshuikeng_3_1_ib3c_behavior_events.csv
40_1,1,short_pause,micro_pause,short_pause_candidate,possible_recovery,162.0,181.0,19.0,125.0,125.0,1.0,0.0,1.732815577539942,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\40_1\qixing_lengshuikeng_40_1_ib3c_behavior_events.csv
40_1,4,short_pause,micro_pause,short_pause_candidate,possible_recovery,1627.0,1647.0,20.0,2803.0,2803.0,1.0,0.0,4.838739162049062,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\40_1\qixing_lengshuikeng_40_1_ib3c_behavior_events.csv
40_1,8,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,3637.0,3652.0,15.0,2325.0,2325.0,1.0,0.0,2.453333071693053,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\40_1\qixing_lengshuikeng_40_1_ib3c_behavior_events.csv
40_1,9,terminal_artifact,endpoint_artifact,terminal_artifact,terminal_artifact,5534.0,7691.0,2157.0,4187.392949094119,,0.0449541284403669,0.955045871559633,129.0295910327742,0.9,TERMINAL_ARTIFACT_EXCLUDED,True,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\40_1\qixing_lengshuikeng_40_1_ib3c_behavior_events.csv
41_1,5,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,1755.0,1773.0,18.0,2712.0,2712.0,1.0,0.0,0.6455664963003293,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\41_1\qixing_lengshuikeng_41_1_ib3c_behavior_events.csv
41_1,8,terminal_artifact,endpoint_artifact,terminal_artifact,terminal_artifact,5168.0,7053.0,1885.0,4187.392949094119,,0.0173137460650577,0.9826862539349422,127.46989191956452,0.9,TERMINAL_ARTIFACT_EXCLUDED,True,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\41_1\qixing_lengshuikeng_41_1_ib3c_behavior_events.csv
42_1,2,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,991.0,1111.0,120.0,761.0,761.0,1.0,0.0,1.490027386971783,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,3,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,1113.0,1134.0,21.0,760.0,760.0,1.0,0.0,1.309459699484259,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,4,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,1136.0,1161.0,25.0,761.0,761.0,1.0,0.0,2.1840405002955268,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,5,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,1169.0,1194.0,25.0,764.0,764.0,1.0,0.0,3.818056148757039,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,14,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,3997.0,4150.0,153.0,2096.0,2096.0,1.0,0.0,5.811607675758631,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,15,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,4155.0,4294.0,139.0,2094.0,2094.0,1.0,0.0,6.105262325787239,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,18,short_pause,micro_pause,short_pause_candidate,possible_recovery,4953.0,4975.0,22.0,1812.0,,0.9565217391304348,0.0434782608695651,5.398963289193216,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,19,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,5228.0,5244.0,16.0,1626.0,1626.0,1.0,0.0,4.725588883927627,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,20,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,5269.0,5284.0,15.0,1613.0,,0.9375,0.0625,5.250227607437849,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,21,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,5800.0,5816.0,16.0,1379.0,1379.0,1.0,0.0,7.076104242857403,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,22,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,5846.0,5873.0,27.0,1357.0,1357.0,1.0,0.0,4.616204372457367,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,23,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,5875.0,5925.0,50.0,1358.0,1358.0,1.0,0.0,2.4565517860228305,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,24,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,5927.0,5945.0,18.0,1357.0,1357.0,1.0,0.0,2.0855290419902066,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,25,short_pause,micro_pause,recovery_candidate,possible_recovery,6032.0,6076.0,44.0,1353.0,1353.0,1.0,0.0,5.605750241369892,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,26,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,6078.0,6215.0,137.0,1354.0,1354.0,1.0,0.0,6.5695653062947885,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,27,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,6222.0,6345.0,123.0,1356.0,1356.0,1.0,0.0,7.973950119012478,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,28,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,6347.0,6410.0,63.0,1357.0,1357.0,1.0,0.0,8.63733974855287,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,29,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,6644.0,6659.0,15.0,1203.0,,0.9375,0.0625,7.026814153381837,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
42_1,30,terminal_artifact,endpoint_artifact,terminal_artifact,terminal_artifact,8087.0,10266.0,2179.0,4187.392949094119,,0.0186873290793072,0.9813126709206929,114.72097099138053,0.9,TERMINAL_ARTIFACT_EXCLUDED,True,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\42_1\qixing_lengshuikeng_42_1_ib3c_behavior_events.csv
43_1,2,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,831.0,890.0,59.0,3789.0,3789.0,1.0,0.0,0.6750613983949113,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,4,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,1277.0,1293.0,16.0,3483.0,3483.0,1.0,0.0,3.789672417769456,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,5,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,1337.0,1353.0,16.0,3495.0,3495.0,1.0,0.0,0.7471532045774,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,6,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,1779.0,1815.0,36.0,3120.0,3120.0,1.0,0.0,2.327107324639532,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,7,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,2240.0,2257.0,17.0,2858.0,2858.0,1.0,0.0,5.096498106168691,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,8,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,2303.0,2382.0,79.0,2840.0,2840.0,1.0,0.0,3.462431869067076,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,9,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,2410.0,2487.0,77.0,2840.0,2840.0,1.0,0.0,10.876486566223946,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,10,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,2592.0,2621.0,29.0,2815.0,2815.0,1.0,0.0,8.251583097083909,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,12,short_pause,micro_pause,short_pause_candidate,possible_recovery,2893.0,2920.0,27.0,2744.0,2744.0,1.0,0.0,3.836810663247853,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,13,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,2936.0,2982.0,46.0,2739.0,2739.0,1.0,0.0,2.9137918045725244,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,14,short_pause,micro_pause,recovery_candidate,possible_recovery,3053.0,3088.0,35.0,2705.0,2705.0,1.0,0.0,4.604433695271742,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,18,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,3673.0,3703.0,30.0,2555.0,2555.0,1.0,0.0,1.8175208251571344,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,21,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,4092.0,4139.0,47.0,2387.0,2387.0,1.0,0.0,3.912178006154727,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,23,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,4300.0,4351.0,51.0,2381.0,2381.0,1.0,0.0,1.9776936908871643,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,24,short_pause,micro_pause,recovery_candidate,possible_recovery,4353.0,4398.0,45.0,2380.0,2380.0,1.0,0.0,1.4811232375067969,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,25,short_pause,micro_pause,short_pause_candidate,possible_recovery,4406.0,4435.0,29.0,2378.0,2378.0,1.0,0.0,1.3067977482479722,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,31,short_pause,micro_pause,short_pause_candidate,possible_recovery,5995.0,6014.0,19.0,2359.0,2359.0,1.0,0.0,2.0405511921265,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,32,short_pause,micro_pause,short_pause_candidate,possible_recovery,6016.0,6034.0,18.0,2358.0,2358.0,1.0,0.0,2.5530228710247824,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,33,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,6475.0,6493.0,18.0,2567.0,2567.0,1.0,0.0,3.4661261424841987,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,34,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,6550.0,6565.0,15.0,2591.0,2591.0,1.0,0.0,4.535602398657688,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,35,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,7174.0,7191.0,17.0,2800.0,2800.0,1.0,0.0,1.8570183618653853,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,36,short_pause,micro_pause,recovery_candidate,possible_recovery,7196.0,7229.0,33.0,2802.0,,0.9705882352941176,0.0294117647058823,7.343120458096158,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,37,short_pause,micro_pause,recovery_candidate,possible_recovery,8261.0,8305.0,44.0,3674.0,3674.0,1.0,0.0,4.318514364365696,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,38,short_pause,micro_pause,recovery_candidate,possible_recovery,8451.0,8498.0,47.0,3781.0,3781.0,1.0,0.0,5.085731828512043,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,39,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,8500.0,8527.0,27.0,3782.0,3782.0,1.0,0.0,4.972813221760246,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,40,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,8529.0,8555.0,26.0,3783.0,3783.0,1.0,0.0,5.195166042358284,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,41,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,8578.0,8599.0,21.0,3795.0,3795.0,1.0,0.0,3.5760456375556564,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,42,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,8780.0,8795.0,15.0,3894.0,3894.0,1.0,0.0,3.101710674778078,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,43,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,9101.0,9122.0,21.0,4022.0,4022.0,1.0,0.0,4.949089155741397,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
43_1,44,terminal_artifact,endpoint_artifact,terminal_artifact,terminal_artifact,9345.0,11432.0,2087.0,4187.392949094119,,0.0180522565320665,0.9819477434679336,112.88509186979144,0.9,TERMINAL_ARTIFACT_EXCLUDED,True,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv
44_1,1,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,2.0,30.0,28.0,0.0,0.0,1.0,0.0,4.724945647510597,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\44_1\qixing_lengshuikeng_44_1_ib3c_behavior_events.csv
44_1,8,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,3959.0,3978.0,19.0,2383.0,2383.0,1.0,0.0,0.6917246852731814,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\44_1\qixing_lengshuikeng_44_1_ib3c_behavior_events.csv
44_1,9,short_pause,micro_pause,short_pause_candidate,possible_recovery,4099.0,4119.0,20.0,2547.0,2547.0,1.0,0.0,1.1404319314330595,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\44_1\qixing_lengshuikeng_44_1_ib3c_behavior_events.csv
44_1,10,short_pause,micro_pause,recovery_candidate,possible_recovery,4121.0,4170.0,49.0,2548.0,2548.0,1.0,0.0,1.3682884928999286,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\44_1\qixing_lengshuikeng_44_1_ib3c_behavior_events.csv
44_1,11,short_pause,micro_pause,short_pause_candidate,possible_recovery,4297.0,4317.0,20.0,2663.0,2663.0,1.0,0.0,1.2175427322224024,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\44_1\qixing_lengshuikeng_44_1_ib3c_behavior_events.csv
