case_id,route_source_path,graph_source_path,node_id,lat,lon,mainline_route_dist_m,distance_from_mainline_m,node_degree,adjacent_edge_count,mainline_edge_count,side_branch_count,side_branch_angle_deg,side_branch_distance_from_mainline_m,fork_candidate,decision_point_candidate,governed_candidate_status,classification_reason
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1682100,121.5559902",25.16821,121.5559902,1575.0,0.041,6,6,4,2,173.892,1.281,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1682699,121.5559885",25.1682699,121.5559885,1582.0,0.404,5,5,4,1,133.648,5.382,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1682754,121.5559777",25.1682754,121.5559777,1583.0,0.157,3,3,1,2,29.144,0.491,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1682425,121.5559370",25.16824249,121.55593697,2605.0,0.286,6,6,4,2,167.413,5.495,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1682202,121.5558766",25.1682202,121.5558766,1595.0,0.1,5,5,1,4,116.574,1.339,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1666601,121.5565260",25.1666601,121.556526,1296.0,0.324,5,5,2,3,160.215,0.559,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1666733,121.5565428",25.1666733,121.5565428,1298.0,0.087,5,5,4,1,169.156,1.68,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1667097,121.5565652",25.1667097,121.5565652,1303.0,0.466,4,4,3,1,5.681,0.8,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1667451,121.5566127",25.1667451,121.5566127,1309.0,0.278,3,3,2,1,167.916,5.393,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1667702,121.5566298",25.1667702,121.5566298,1312.0,0.006,3,3,2,1,4.023,1.057,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1668003,121.5566443",25.1668003,121.5566443,1316.0,0.367,5,5,3,2,177.087,0.602,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1668334,121.5566636",25.1668334,121.5566636,1320.0,0.217,6,6,4,2,168.395,3.559,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1668686,121.5566696",25.1668686,121.5566696,1324.0,0.271,4,4,3,1,172.206,0.398,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1659198,121.5568985",25.1659198,121.5568985,1192.0,0.184,3,3,0,3,144.777,1.23,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1659219,121.5568830",25.1659219,121.556883,3000.0,0.347,4,4,1,3,147.272,1.577,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1659402,121.5568696",25.1659402,121.5568696,1196.0,0.169,6,6,2,4,158.475,0.405,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1659670,121.5568712",25.165967,121.5568712,1199.0,0.197,4,4,2,2,173.123,2.58,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1659903,121.5568779",25.1659903,121.5568779,2992.0,0.425,4,4,1,3,154.73,1.477,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1660105,121.5568695",25.1660105,121.5568695,1204.0,0.136,3,3,1,2,155.91,0.532,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1660649,121.5568211",25.1660649,121.5568211,2981.0,0.243,3,3,2,1,157.777,2.593,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1660825,121.5568042",25.1660825,121.5568042,1215.0,0.122,5,5,1,4,167.141,1.36,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1661099,121.5567943",25.1661099,121.5567943,2975.0,0.026,5,5,2,3,167.232,1.934,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1661312,121.5567971",25.1661312,121.5567971,2973.0,0.403,3,3,1,2,162.655,0.451,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1661506,121.5568102",25.1661506,121.5568102,1223.0,0.029,3,3,0,3,155.513,0.363,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1661886,121.5567981",25.1661886,121.5567981,2966.0,0.307,3,3,2,1,6.914,4.397,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1662398,121.5567602",25.1662398,121.5567602,2959.0,0.151,6,6,4,2,162.904,1.5,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1662715,121.5566988",25.1662715,121.5566988,2952.0,0.266,5,5,3,2,7.676,1.314,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1662841,121.5566874",25.1662841,121.5566874,2950.0,0.074,3,3,2,1,167.936,2.707,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1663074,121.5566796",25.1663074,121.5566796,1246.0,0.18,3,3,1,2,161.873,2.495,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1663390,121.5566415",25.166339,121.5566415,1251.0,0.016,3,3,1,2,19.372,2.029,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1663407,121.5566173",25.1663407,121.5566173,2940.0,0.414,5,5,3,2,168.206,2.235,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1663526,121.5565832",25.1663526,121.5565832,2936.0,0.096,5,5,2,3,147.337,1.443,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1663828,121.5565775",25.1663828,121.5565775,1261.0,0.464,3,3,1,2,170.978,1.583,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1663960,121.5565716",25.166396,121.5565716,2931.0,0.069,3,3,2,1,4.234,1.583,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1664834,121.5565414",25.1664834,121.5565414,2921.0,0.23,5,5,4,1,172.644,3.436,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1665303,121.5565348",25.1665303,121.5565348,2916.0,0.468,7,7,5,2,166.696,1.822,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1665954,121.5565007",25.1665954,121.5565007,2908.0,0.455,4,4,2,2,171.067,4.178,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1666538,121.5564910",25.1666538,121.556491,2901.0,0.032,3,3,1,2,138.627,2.424,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1654586,121.5586370",25.1654586,121.558637,902.0,0.236,4,4,1,3,159.995,1.569,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1654246,121.5585850",25.1654246,121.558585,3285.0,0.171,4,4,2,2,177.869,6.456,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1653818,121.5585276",25.16538179,121.55852759,916.0,0.301,5,5,1,4,173.816,0.536,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1653305,121.5584783",25.1653305,121.5584783,3270.0,0.199,5,5,2,3,153.496,3.252,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1652998,121.5584800",25.1652998,121.55848,927.0,0.35,3,3,0,3,179.111,3.331,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1652689,121.5584825",25.1652689,121.5584825,3263.0,0.036,3,3,2,1,11.902,3.445,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1650255,121.5601138",25.1650255,121.5601138,550.0,0.063,5,5,2,3,169.843,2.303,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1650064,121.5600784",25.1650064,121.5600784,3633.0,0.181,5,5,1,4,175.201,1.31,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1661434,121.5614667",25.1661434,121.5614667,3852.0,0.082,3,3,1,2,11.506,2.419,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1661223,121.5614626",25.1661223,121.5614626,3850.0,0.292,3,3,2,1,178.531,2.325,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1660982,121.5614590",25.1660982,121.561459,3847.0,0.015,3,3,1,2,169.718,0.38,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1660716,121.5614430",25.1660716,121.561443,344.0,0.263,3,3,1,2,165.204,3.368,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1660383,121.5613960",25.1660383,121.561396,350.0,0.26,3,3,1,2,173.252,1.878,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1660256,121.5613837",25.1660256,121.5613837,3836.0,0.223,4,4,2,2,168.236,1.289,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1660021,121.5613732",25.1660021,121.5613732,3833.0,0.033,4,4,3,1,6.142,1.529,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1659612,121.5613833",25.1659612,121.5613833,3828.0,0.07,3,3,2,1,176.651,0.679,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1659413,121.5613917",25.1659413,121.5613917,3826.0,0.292,3,3,2,1,2.623,1.69,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1658991,121.5614029",25.1658991,121.5614029,3821.0,0.1,3,3,2,1,159.627,3.279,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1658803,121.5614280",25.1658803,121.561428,370.0,0.231,3,3,1,2,167.599,2.378,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1658631,121.5614391",25.1658631,121.5614391,372.0,0.021,4,4,3,1,17.028,0.389,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1658438,121.5614374",25.1658438,121.5614374,374.0,0.124,4,4,3,1,170.172,1.764,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1657791,121.5614007",25.1657791,121.5614007,382.0,0.188,3,3,2,1,20.862,3.4,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1657488,121.5614052",25.1657488,121.5614052,3802.0,0.182,3,3,1,2,172.9,3.4,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1657096,121.5614019",25.1657096,121.5614019,390.0,0.071,5,5,1,4,170.409,2.445,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1656729,121.5613853",25.1656729,121.5613853,3793.0,0.068,4,4,1,3,165.326,1.428,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1656477,121.5613473",25.1656477,121.5613473,399.0,0.064,3,3,2,1,176.695,4.741,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1656178,121.5612881",25.1656178,121.5612881,406.0,0.111,4,4,2,2,1.823,1.504,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1655950,121.5612497",25.165595,121.5612497,3777.0,0.118,5,5,3,2,152.527,2.4,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1655581,121.5612441",25.1655581,121.5612441,3773.0,0.244,4,4,2,2,170.977,1.742,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
qixing_lengshuikeng,outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1655237,121.5612285",25.1655237,121.5612285,419.0,0.242,3,3,1,2,155.525,4.135,True,True,GOVERNED_TOPOLOGY_CANDIDATE,node_degree>=3 and side_branch_count>0
