activity_id_short,participant_id,source_path,window_start_elapsed_sec,window_end_elapsed_sec,duration_sec,sample_count,route_dist_start_m,route_dist_end_m,route_dist_delta_m,route_continuity_valid,horizontal_speed_candidate_mps,vertical_distance_valid,vertical_gain_valid,positive_delta_artifact_suspect,calibrated_elevation_start_m,calibrated_elevation_end_m,vertical_gain_300s_calibrated_m,vertical_gain_300s_sum_positive_delta_m,calibrated_slope_pct_median,standard_slope_pct_median,horizontal_sample_ratio,ascent_sample_ratio,elevation_step_valid_ratio,elevation_artifact_flag,horizontal_300s_window_status,vertical_300s_window_status,horizontal_300s_route_speed_mps,vertical_300s_vam_mph,hr_sample_count,hr_valid_ratio,hr_min_bpm,hr_max_bpm,hr_range_bpm,hr_mean_bpm,hr_median_bpm,hr_p75_bpm,hr_p90_bpm,hr_window_status,hrmax_bpm,hrmax_source,hr_pct_sex_age_est_hrmax_median,hr_pct_sex_age_est_hrmax_p90,hr_zone_sex_age_est,profile_join_status,profile_join_reason,interpretation_boundary
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,826.0,1122.0,296.0,86,561.0,1072.0,511.0,True,1.7263513513513513,True,True,False,892.693,912.629,14.893000000000008,34.809,8.1995,8.292668040206763,0.29069767441860467,0.29069767441860467,0.5348837209302325,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,VALID_VERTICAL_WINDOW,,181.13108108108116,86,1.0,125.0,157.0,32.0,139.6860465116279,138.0,146.0,150.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,79.63069821119446,86.55510675129831,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,856.0,1156.0,300.0,90,3434.0,1096.0,-2338.0,False,-7.793333333333333,False,True,False,889.498,917.268,17.791000000000004,37.150999999999996,9.547,11.219601514858368,0.23333333333333334,0.3,0.5,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,90,1.0,125.0,155.0,30.0,140.15555555555557,138.5,146.0,152.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,79.9192152336988,87.70917484131563,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,892.0,1190.0,298.0,86,3388.0,3060.0,-328.0,False,-1.1006711409395973,False,True,False,883.585,918.468,17.791000000000004,38.351000000000006,10.853,11.219601514858368,0.26744186046511625,0.313953488372093,0.5,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,86,1.0,125.0,158.0,33.0,141.02325581395348,138.0,148.0,154.5,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,79.63069821119446,89.15175995383727,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,922.0,1221.0,299.0,85,3348.0,1169.0,-2179.0,False,-7.287625418060201,False,True,False,885.98,921.668,17.657999999999994,38.135,11.062999999999999,11.219601514869735,0.29411764705882354,0.32941176470588235,0.5176470588235295,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,85,1.0,125.0,158.0,33.0,142.3294117647059,144.0,152.0,155.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,83.09290248124638,89.4402769763416,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,954.0,1250.0,296.0,85,3308.0,1202.0,-2106.0,False,-7.114864864864865,False,True,False,887.902,928.561,21.785000000000004,42.714,12.9405,11.219452648629158,0.4117647058823529,0.3411764705882353,0.49411764705882355,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,85,1.0,125.0,158.0,33.0,144.7764705882353,148.0,152.0,155.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,85.40103866128102,89.4402769763416,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,984.0,1282.0,298.0,87,3261.0,2970.0,-291.0,False,-0.9765100671140939,False,True,False,892.234,933.824,19.186,43.39600000000001,13.769,11.219452648629158,0.3793103448275862,0.3218390804597701,0.4482758620689655,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,87,1.0,125.0,158.0,33.0,146.7816091954023,150.0,152.5,155.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,86.55510675129831,89.4402769763416,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1014.0,1310.0,296.0,92,965.0,1237.0,272.0,True,0.918918918918919,True,True,False,890.615,937.166,19.186,47.040000000000006,15.834999999999999,13.170791253810421,0.30434782608695654,0.30434782608695654,0.3695652173913043,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,VALID_VERTICAL_WINDOW,,233.34324324324325,92,1.0,129.0,158.0,29.0,149.44565217391303,152.0,155.0,158.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,87.70917484131563,91.17137911136757,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1045.0,1341.0,296.0,88,3195.0,1266.0,-1929.0,False,-6.516891891891892,False,True,False,894.81,941.649,21.708000000000006,47.985,18.244,14.146311690166158,0.3181818181818182,0.3068181818181818,0.375,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,88,1.0,138.0,158.0,20.0,151.8181818181818,152.0,157.0,158.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,87.70917484131563,91.17137911136757,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1078.0,1377.0,299.0,89,1031.0,1301.0,270.0,True,0.903010033444816,True,True,False,901.176,948.38,22.565999999999995,48.61,18.457,16.585336080413526,0.25842696629213485,0.3146067415730337,0.38202247191011235,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,VALID_VERTICAL_WINDOW,,271.6976588628762,89,1.0,145.0,158.0,13.0,153.35955056179776,154.0,157.0,158.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,88.86324293133295,91.17137911136757,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1109.0,1408.0,299.0,88,1056.0,2863.0,1807.0,False,6.043478260869565,False,True,False,907.634,953.083,20.917,46.25,16.152,17.073170731703158,0.26136363636363635,0.32954545454545453,0.3977272727272727,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,88,1.0,148.0,158.0,10.0,154.07954545454547,154.0,157.0,158.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,88.86324293133295,91.17137911136757,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1139.0,1439.0,300.0,96,3106.0,2847.0,-259.0,False,-0.8633333333333333,False,True,False,916.063,956.507,13.579999999999998,42.787,16.0715,17.56085651676358,0.23958333333333334,0.2708333333333333,0.3333333333333333,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,96,1.0,149.0,158.0,9.0,154.30208333333334,154.0,157.0,158.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,88.86324293133295,91.17137911136757,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1169.0,1467.0,298.0,93,3088.0,1361.0,-1727.0,False,-5.795302013422819,False,True,False,917.868,962.01,17.492000000000004,45.13400000000001,16.535,17.073170731703158,0.24731182795698925,0.27956989247311825,0.34408602150537637,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,93,1.0,149.0,161.0,12.0,154.6451612903226,154.0,157.0,158.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,88.86324293133295,91.17137911136757,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1202.0,1501.0,299.0,96,3047.0,2814.0,-233.0,False,-0.7792642140468228,False,True,False,918.907,970.151,23.164999999999992,52.876,18.244,17.073170731708842,0.1875,0.2916666666666667,0.3020833333333333,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,96,1.0,149.0,162.0,13.0,155.20833333333334,155.0,158.0,160.5,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,89.4402769763416,92.61396422388921,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1232.0,1532.0,300.0,95,1182.0,1384.0,202.0,True,0.6733333333333333,True,True,False,924.234,972.839,19.71199999999999,50.355000000000004,19.560000000000002,17.560856516774948,0.10526315789473684,0.25263157894736843,0.25263157894736843,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,VALID_VERTICAL_WINDOW,,236.5439999999999,95,1.0,150.0,162.0,12.0,155.97894736842105,156.0,158.0,161.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,90.01731102135025,92.90248124639353,ZONE5_90_100_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1262.0,1558.0,296.0,89,2983.0,2803.0,-180.0,False,-0.6081081081081081,False,True,False,930.185,975.654,16.94099999999999,47.624,19.560000000000002,18.04884003430516,0.0,0.2247191011235955,0.2247191011235955,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,89,1.0,152.0,162.0,10.0,156.74157303370785,157.0,159.0,161.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,90.59434506635891,92.90248124639353,ZONE5_90_100_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1293.0,1580.0,287.0,86,1229.0,2803.0,1574.0,False,5.484320557491289,False,True,False,935.459,975.654,15.569999999999993,43.415,18.457,18.536525819359895,0.0,0.20930232558139536,0.20930232558139536,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,86,1.0,152.0,162.0,10.0,156.86046511627907,157.5,159.0,161.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,90.88286208886325,92.90248124639353,ZONE5_90_100_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1326.0,1617.0,291.0,79,1250.0,1409.0,159.0,True,0.5463917525773195,True,True,False,938.898,984.746,14.521,56.103,18.67,19.51219512195621,0.0,0.21518987341772153,0.21518987341772153,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,VALID_VERTICAL_WINDOW,,179.64123711340207,79,1.0,152.0,162.0,10.0,156.77215189873417,157.0,160.0,161.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,90.59434506635891,92.90248124639353,ZONE5_90_100_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1356.0,1656.0,300.0,81,2914.0,2763.0,-151.0,False,-0.5033333333333333,False,True,False,944.493,993.717,15.302999999999997,59.218,25.7285,19.51219512195621,0.0,0.1728395061728395,0.1728395061728395,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,81,1.0,152.0,162.0,10.0,157.09876543209876,158.0,160.0,161.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,91.17137911136757,92.90248124639353,ZONE5_90_100_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1388.0,1688.0,300.0,76,1312.0,2745.0,1433.0,False,4.776666666666666,False,True,True,950.02,1001.673,19.742000000000004,61.865,38.954,20.975624642721872,0.0,0.17105263157894737,0.17105263157894737,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,76,1.0,152.0,162.0,10.0,157.8421052631579,159.0,160.0,161.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,91.74841315637622,92.90248124639353,ZONE5_90_100_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1418.0,1712.0,294.0,72,2857.0,1458.0,-1399.0,False,-4.758503401360544,False,True,True,954.185,1005.795,20.180999999999997,61.42199999999999,44.9725,27.80493759527758,0.0,0.1388888888888889,0.1388888888888889,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,72,1.0,153.0,162.0,9.0,158.90277777777777,160.0,161.0,161.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,92.32544720138488,92.90248124639353,ZONE5_90_100_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1448.0,1747.0,299.0,63,1351.0,2729.0,1378.0,False,4.608695652173913,False,True,False,958.156,1007.99,19.891999999999996,59.82,44.9725,33.658506812116684,0.0,0.15873015873015872,0.15873015873015872,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,63,1.0,156.0,162.0,6.0,159.85714285714286,160.0,161.0,161.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,92.32544720138488,92.90248124639353,ZONE5_90_100_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1479.0,1776.0,297.0,63,2827.0,1476.0,-1351.0,False,-4.548821548821548,False,True,False,964.063,1012.537,18.102000000000004,58.190000000000005,47.9855,39.51222489519069,0.0,0.12698412698412698,0.12698412698412698,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,63,1.0,156.0,162.0,6.0,159.65079365079364,160.0,161.0,161.0,VALID_HR_WINDOW,173.3,FEMALE_209_MINUS_0_7_AGE,92.32544720138488,92.90248124639353,ZONE5_90_100_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1509.0,1804.0,295.0,57,2813.0,2700.0,-113.0,False,-0.38305084745762713,False,True,False,970.698,1018.537,19.991,56.595,44.892,42.43908393673337,0.0,0.15789473684210525,0.15789473684210525,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,57,1.0,156.0,162.0,6.0,159.2982456140351,160.0,160.0,161.0,INSUFFICIENT_HR_EVIDENCE,173.3,FEMALE_209_MINUS_0_7_AGE,92.32544720138488,92.90248124639353,ZONE5_90_100_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
30_1,30,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\30_1\activity_30_1_projected_joined_v2_3_2.csv,1540.0,1840.0,300.0,57,1387.0,1505.0,118.0,True,0.3933333333333333,True,True,False,974.361,1024.112,21.503,58.508,45.054,42.43908393673337,0.0,0.17543859649122806,0.17543859649122806,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,VALID_VERTICAL_WINDOW,,258.036,57,1.0,156.0,162.0,6.0,159.05263157894737,159.0,160.0,161.0,INSUFFICIENT_HR_EVIDENCE,173.3,FEMALE_209_MINUS_0_7_AGE,91.74841315637622,92.90248124639353,ZONE5_90_100_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
